week,deviceCategory,medium,sessions,searchSessions,avgTimeOnPage,bounceRate,pageviewsPerSession,goal1Completions,avgPageLoadTime
33,mobile,buyer_floral,338,0,0,50,1,0,0
33,mobile,buyer_home_accents_donna,846,338,15.52390746,39.95271868,5.598108747,0,0
33,mobile,buyer_home_accents_steve,846,169,24.59338061,59.92907801,2,0,0
33,mobile,buyer_steve,169,0,0,100,1,0,0
33,mobile,cards_party,169,0,0,100,1,0,0
33,mobile,cpc,795362,127035,67.59816053,59.67672582,2.471074806,1861,5.527670585
33,mobile,email,109104,18269,75.6802554,37.8299604,4.328695557,677,4.072279308
33,mobile,header,169,0,0,100,1,0,0
33,mobile,home accents donna,169,0,0,0,1,0,0
33,mobile,homeaccentsw,169,0,34.0295858,0,3,0,0
33,mobile,like2buy,1692,0,102.7208615,29.96453901,2.399527187,0,0
33,mobile,mobile,169,0,0,100,1,0,0
33,mobile,online,9473,169,125.0497822,80.35469228,1.339280059,0,5.212739645
33,mobile,online-app,3045,0,1466.331361,94.4499179,1.055500821,0,0
33,mobile,online-av,338,0,0,100,1,0,0
33,mobile,online-evansville,169,0,0,100,1,0,0
33,mobile,online-knoxville,507,0,468.0412979,66.66666667,1.668639053,0,0
33,mobile,online-localnews,169,169,38.47858198,0,5.00591716,0,0
33,mobile,online-memphis,169,0,0,100,1,0,0
33,mobile,online-news,1522,0,0,100,1,0,0
33,mobile,online-site,1522,0,21.88823529,88.89618922,1.111695138,0,5.196727811
33,mobile,organic,538417,143442,69.06027278,38.07736383,3.587808334,1861,4.476278316
33,mobile,pin_7,169,169,0,0,1,0,0
33,mobile,project_sheet,846,338,34.7133913,39.95271868,4.398345154,0,0
33,mobile,referral,53283,3552,74.87289636,60.63472402,2.339695588,677,4.747986193
33,mobile,social,5244,677,83.43412162,61.2890923,1.225781846,0,0
33,mobile,store_finder,169,169,18.31299213,0,4.00591716,0,0
33,mobile,website,3891,846,46.50972496,26.08583912,3.999485993,0,4.731301775
33,mobile,weekly,338,169,11.47787611,0,2.00295858,0,0
33,tablet,(none),43473,16915,66.54517598,24.90281324,4.603063971,0,1.350732644
33,tablet,banners,507,338,55.67088608,0,3.337278107,0,0
33,tablet,buyer,169,0,0,100,1,0,0
33,tablet,buyer_cards&party,169,0,0,100,1,0,0
33,tablet,buyer_home_accents_donna,169,0,0,100,1,0,0
33,tablet,buyer_home_accents_steve,338,169,25.23633678,0,3.00295858,0,0
33,tablet,cpc,73751,33323,63.2977272,18.57737522,5.332578541,846,3.008856158
33,tablet,email,30617,7781,87.55015979,28.72913741,4.602181794,169,0
33,tablet,home decor,169,0,13.51183432,0,3,0,0
33,tablet,ipad,169,0,0,100,1,0,0
33,tablet,mobile,169,0,224.7288851,0,8.00591716,0,0
33,tablet,online,3383,0,7.245199409,85.0133018,1.200118238,0,0
33,tablet,online-dispatch,169,0,0,100,1,0,0
33,tablet,online-memphis,169,0,0,100,1,0,0
33,tablet,online-news,338,0,0,100,1,0,0
33,tablet,organic,84915,35015,80.97102749,27.09179768,5.125513749,169,4.409693497
33,tablet,ottawa,169,0,0,100,1,0,0
33,tablet,project_sheet_floral,169,0,0,100,1,0,0
33,tablet,referral,4229,677,65.34134805,35.98959565,2.19981083,0,1.999319527
33,tablet,social,507,0,87.56470588,66.66666667,1.33530572,0,0
33,tablet,website,507,169,60.17195056,0,4.67061144,0,0
33,tablet,weekly,169,0,0,0,1,0,0
32,desktop,(none),153253,59204,63.33138888,23.95124402,5.150124304,2030,2.465666311
32,desktop,(not set),507,0,400.9941176,33.33333333,1.33530572,0,0
32,desktop,buyer_donna_home_accents,169,0,0,100,1,0,0
32,desktop,cpc,157313,70030,59.71845442,11.29023031,5.366670269,1353,2.244925347
32,desktop,email,49055,14378,77.72724137,18.27540516,5.31030476,677,0
32,desktop,kalamazoo,169,0,0,100,1,0,0
32,desktop,online,4060,0,67.90604468,79.16256158,1.374876847,0,0
32,desktop,online-memphis,169,0,0,100,1,0,0
32,desktop,online-news,169,0,0,100,1,0,0
32,desktop,online-ros,169,0,0,100,1,0,0
32,desktop,online-totowa,169,0,40.03550296,0,3,0,0
32,desktop,organic,342367,160696,62.75085097,14.6740194,5.828564085,4060,2.809460179
32,desktop,pin_1,169,0,0,100,1,0,0
32,desktop,re-direct,169,0,0,100,1,0,0
32,desktop,referral,27065,6935,57.58623854,34.37280621,4.093700351,338,4.865426036
32,desktop,sem,169,0,11.65354331,0,4.00591716,0,0
32,desktop,social,846,0,30.28387097,80.02364066,3.19858156,0,0
32,desktop,website,3383,1353,51.02703643,4.995566066,4.400236477,0,0
32,desktop,weekly,169,169,0,0,1,0,0
32,mobile,(none),454686,130587,58.27584919,34.67249926,3.872021571,1861,3.408758024
32,mobile,banners,12687,3045,53.42586586,53.3301805,2.50658154,0,0
32,mobile,buyer_cards&party,169,0,60.05325444,0,2,0,0
32,mobile,buyer_donna_home_accents,169,0,0,100,1,0,0
32,mobile,buyer_home_accents_donna,169,0,0,0,1,0,0
32,mobile,cpc,778277,120945,72.13567882,59.72616433,2.383177198,2030,6.863005464
32,mobile,email,99462,16408,68.20617289,40.64667913,4.034033098,169,3.575673319
32,mobile,home decor,169,0,0,100,1,0,0
32,mobile,jenniferallwood,846,0,27.35897436,0,1.59929078,0,0
32,mobile,kent,169,0,0,100,1,0,0
32,mobile,like2buy,1522,338,83.39207531,11.10381078,4.00131406,0,0
32,mobile,mobile,677,0,170.0109797,49.92614476,2.748892171,0,0
32,mobile,online,6935,0,61.86148649,75.61643836,1.17072819,0,0
32,mobile,online-app,2876,0,0,100,1,0,0
32,mobile,online-dispatchapp,169,0,0,100,1,0,0
32,mobile,online-knoxville,846,0,0,100,1,0,0
32,mobile,online-lifestyle,338,0,62.46381093,50,3.00295858,0,0
32,mobile,online-news,507,0,0,100,1,0,0
32,mobile,online-sanangelo,169,0,0,100,1,0,0
32,mobile,online-site,1015,0,98.69423929,66.69950739,1.666995074,0,0
32,mobile,online-zone4,169,0,0,100,1,0,0
32,mobile,online300x250,507,0,0,100,1,0,0
32,mobile,organic,533342,132278,74.28251984,37.86875963,3.209008479,1692,3.1399338
32,mobile,project_sheet,507,0,0,100,1,0,0
32,mobile,re-direct,169,0,0,100,1,0,0
32,mobile,referral,48885,4567,70.86153297,57.09317787,2.605564079,338,3.781773176
32,mobile,social,7274,846,105.3735452,65.10860599,1.744157272,0,0
32,mobile,vendor,169,169,0,0,1,0,0
32,mobile,website,6766,2368,53.84856397,34.99852202,4.000147798,0,1.327955458
32,tablet,(none),46856,21821,74.50771307,27.43725457,5.53786068,338,9.299461538
32,tablet,banners,338,338,70.29848541,0,9.00887574,0,0
32,tablet,buyer_fabric,169,0,0,100,1,0,0
32,tablet,cpc,64109,28925,74.21264433,18.99733267,4.831162551,338,4.644802998
32,tablet,email,27234,4229,94.51711637,46.58515091,3.906807667,338,0
32,tablet,ipad,169,0,0,100,1,0,0
32,tablet,jenniferallwood,169,0,0,0,1,0,0
32,tablet,mobile,338,0,242.013132,50,5.50591716,0,0
32,tablet,online,1353,0,0,87.50923873,1,0,0
32,tablet,online-hp,169,0,0,100,1,0,0
32,tablet,online-news,169,0,0,100,1,0,0
32,tablet,organic,83393,33492,65.24185028,25.15199117,4.839746741,846,4.050093113
32,tablet,project_sheet,169,0,0,100,1,0,0
32,tablet,referral,6428,1861,48.50071659,36.83883012,2.736776602,0,0
32,tablet,social,2199,507,131.6046762,53.84265575,2.692132788,0,5.583412229
32,tablet,wayne,169,0,0,100,1,0,0
32,tablet,website,1184,1015,55.35299085,0,7.000844595,0,0
32,tablet,weekly,169,0,0,100,1,0,0
31,desktop,(none),155791,67492,71.94756368,22.04106784,4.878381935,1692,8.503818601
31,desktop,(not set),507,0,94.21265823,0,3.337278107,0,0
31,desktop,cpc,140059,58020,64.60267282,12.92241127,5.103877652,1861,4.209181083
31,desktop,email,103015,17085,116.2657883,31.19836917,3.098509926,677,6.197158517
31,desktop,online,3045,169,57.00960828,77.76683087,1.444334975,0,0
31,desktop,online-dispatch,169,0,0,100,1,0,0
31,desktop,online-dispatchapp,169,0,0,100,1,0,0
31,desktop,online-fixed,169,0,0,100,1,0,0
31,desktop,online-inlandvalley,169,0,0,100,1,0,0
31,desktop,online-newsatf,169,0,0,100,1,0,0
31,desktop,organic,344397,160527,64.33326465,14.78381054,5.812382222,3383,2.231841947
31,desktop,project_sheet,169,0,0,100,1,0,0
31,desktop,referral,26219,7781,69.91026149,27.74323964,5.187078073,677,5.588078547
31,desktop,social,338,0,0,50,1,0,0
31,desktop,website,3045,1184,37.63796296,22.23316913,5.610837438,0,0
31,mobile,(none),410367,110457,68.82294334,32.72875256,4.137679199,1015,3.752970081
31,mobile,app,507,0,0,100,1,0,0
31,mobile,banners,19791,4060,94.59283703,50.42696175,2.598302259,0,0
31,mobile,buyer_donna_home_accents,677,0,8.00591716,74.88921713,1.249630724,0,0
31,mobile,buyer_home_accents_donna,1184,677,82.19027143,0,4.142736486,0,0
31,mobile,cpc,778615,122975,68.43028746,58.37506341,2.487943335,846,6.707023142
31,mobile,email,183532,26050,88.92445986,40.00010897,3.527188719,338,4.784384716
31,mobile,home decor,169,0,0,100,1,0,0
31,mobile,home_accents_mens,169,0,0,100,1,0,0
31,mobile,homeaccentsw,169,0,0,100,1,0,0
31,mobile,lenawee,169,0,0,100,1,0,0
31,mobile,like2buy,1184,169,37.78959811,57.17905405,1.714527027,0,0
31,mobile,mobile,169,0,21.52071006,0,3,0,0
31,mobile,monroe,169,0,0,100,1,0,0
31,mobile,online,4567,169,283.822695,88.89862054,1.370483906,0,3.438130178
31,mobile,online-app,2030,0,0,100,1,0,0
31,mobile,online-evansville,169,0,0,100,1,0,0
31,mobile,online-fixed,169,0,0,100,1,0,0
31,mobile,online-guidlive,169,0,0,100,1,0,0
31,mobile,online-iphone,169,0,0,100,1,0,0
31,mobile,online-knoxville,169,0,0,100,1,0,0
31,mobile,online-lifestyle,338,338,138.1625296,0,6.00591716,0,0
31,mobile,online-memphis,169,0,0,100,1,0,0
31,mobile,online-muskegon,169,0,0,0,1,0,0
31,mobile,online-news,1015,0,0,100,1,0,0
31,mobile,online-site,338,0,234.2130178,50,1.5,0,0
31,mobile,online300x250,507,0,31.93510324,33.33333333,1.668639053,0,0
31,mobile,organic,550088,135661,71.53906926,38.37640523,3.520605794,1861,2.066835489
31,mobile,project_sheet,1015,0,0,100,1,0,0
31,mobile,referral,42965,5075,60.33360999,54.72361224,4.421273129,1353,2.558325444
31,mobile,saginaw,169,0,0,100,1,0,0
31,mobile,social,3721,169,62.69218265,72.72238646,2.818597151,0,0
31,mobile,store_finder,338,0,432.1150442,50,2.00295858,0,0
31,mobile,website,5582,1522,88.53002032,36.36689359,2.939448226,0,0
31,mobile,weekly,169,0,0,100,1,0,0
31,tablet,(none),49900,24189,72.17354071,21.35671343,5.349198397,846,5.015731707
31,tablet,banners,507,0,241.8626292,33.33333333,2.33530572,0,0
31,tablet,buyer_cardsandparty,169,0,0,100,1,0,0
31,tablet,buyer_donna_home_accents,338,169,29.43952802,50,2.00295858,0,0
31,tablet,buyer_home_accents_donna,169,0,0,100,1,0,0
31,tablet,chat,169,169,105.9921182,0,7.00591716,0,0
31,tablet,cpc,68676,29602,59.60707013,19.95020094,4.756188479,338,2.776117495
31,tablet,email,57512,10149,100.25027,32.35324802,4.294147308,846,6.754954277
31,tablet,ipad,169,0,0,100,1,0,0
31,tablet,online,1692,0,0,100,1,0,0
31,tablet,online-app,169,0,0,100,1,0,0
31,tablet,organic,77642,33831,74.49580688,24.83707272,5.104556812,846,10.57962722
31,tablet,referral,7950,1015,66.78837835,40.42767296,3.574591195,507,0
31,tablet,social,169,0,0,0,1,0,0
31,tablet,tablet,338,0,0,100,1,0,0
31,tablet,website,507,169,57.99605911,0,3.001972387,0,0
31,tablet,weekly,169,169,27.02366864,0,3,0,0
30,desktop,(none),149194,59035,62.34943007,25.28318833,4.529471695,1353,1.859570845
30,desktop,(not set),169,0,0,100,1,0,0
30,desktop,buyer_donna_home_accents,169,169,95.23228346,0,4.00591716,0,0
30,desktop,buyer_frames,338,0,2,50,1.5,0,0
30,desktop,cpc,146318,60388,59.02238485,12.94782597,4.982661053,507,1.605651222
30,desktop,email,52607,12517,82.85313439,20.25776037,4.495162241,338,4.135456024
30,desktop,online,4060,0,88.32660099,75,1.5,0,0
30,desktop,online-inlandvalley,169,0,0,100,1,0,0
30,desktop,online-knoxville,169,0,0,100,1,0,0
30,desktop,online-news,169,0,0,100,1,0,0
30,desktop,online-site,169,0,0,100,1,0,0
30,desktop,organic,329343,151731,63.04877546,15.04874857,5.338977904,3721,2.18708775
30,desktop,referral,24189,7443,98.25703146,26.57406259,4.916077556,507,0
30,desktop,website,1861,169,34.65090157,36.37829124,2.817839871,0,0
30,desktop,weekly,169,0,0,100,1,0,0
30,desktop,weekly_ad,169,0,0,100,1,0,0
30,mobile,(none),407661,115532,58.60853283,33.2364391,3.961409112,1015,3.124457959
30,mobile,app,169,0,0,100,1,0,0
30,mobile,banners,12348,2537,86.21694098,57.53158406,2.698655653,0,0
30,mobile,bay,338,0,0,100,1,0,0
30,mobile,buyer,846,169,25.02366864,59.92907801,1.399527187,0,0
30,mobile,buyer_donna_home_accents,338,0,0,100,1,0,0
30,mobile,buyer_fabric,169,169,0,0,1,0,0
30,mobile,buyer_home_accents_donna,338,169,9.00591716,0,1.5,0,0
30,mobile,cpc,777431,119930,74.56330248,59.50830363,2.32049661,1015,4.02344163
30,mobile,email,96587,20468,74.9680715,40.45575492,3.520132109,338,3.714599451
30,mobile,home_accents_mens,169,0,0,0,0,0,0
30,mobile,like2buy,677,507,50.01248357,0,3.248153619,0,0
30,mobile,mobile,338,0,0,100,1,0,0
30,mobile,muskegon,169,0,0,100,1,0,0
30,mobile,new_website,169,169,0,0,1,0,0
30,mobile,online,8458,169,195.9621526,81.99337905,1.199929061,0,0
30,mobile,online-app,3383,0,0,100,1,0,0
30,mobile,online-dispatchapp,507,0,0,100,1,0,0
30,mobile,online-guidlive,169,0,0,100,1,0,0
30,mobile,online-iphone,169,0,0,100,1,0,0
30,mobile,online-knoxville,507,0,0,100,1,0,0
30,mobile,online-lifestyle,507,338,69.96011817,0,2.33530572,0,0
30,mobile,online-localnews,338,0,0,100,1,0,0
30,mobile,online-news,507,0,0,100,1,0,0
30,mobile,online-site,846,0,61.72189349,59.92907801,1.59929078,0,0
30,mobile,organic,529283,136169,64.99723694,38.41479889,3.645569572,1861,3.388334853
30,mobile,ottawa,169,0,0,100,1,0,0
30,mobile,project_sheet,169,0,97.89566929,0,4.00591716,0,0
30,mobile,re-direct,169,0,0,100,1,0,0
30,mobile,referral,30279,3721,42.52076635,54.18937217,2.960863965,169,0
30,mobile,social,1861,846,30.84099869,18.16227834,2.635679742,0,0
30,mobile,tablet,169,0,0,100,1,0,0
30,mobile,video,169,0,0,0,1,0,0
30,mobile,website,5413,846,58.76063475,34.38019582,5.156105672,0,1.942769231
30,mobile,weekly,338,169,24.23633678,50,5.00591716,0,0
30,tablet,(none),47532,18945,80.75907882,25.26718842,4.982222503,677,17.00016548
30,tablet,buyer_frames,169,0,40.53550296,0,3,0,0
30,tablet,cpc,62249,25542,64.59322624,19.29348263,4.921171424,338,3.436652872
30,tablet,email,33154,7612,65.79858093,29.08246365,5.887796344,846,2.859043919
30,tablet,ipad,169,0,0,100,1,0,0
30,tablet,online,2030,0,423.8846154,83.34975369,1.166502463,0,0
30,tablet,online-news,169,0,0,100,1,0,0
30,tablet,online-treasurecoast,169,0,0,100,1,0,0
30,tablet,organic,77980,32647,60.55937283,23.427802,4.880687356,338,3.061935468
30,tablet,project_sheet_floral,169,0,0,100,1,0,0
30,tablet,referral,4398,677,58.56161094,34.60663938,2.230786721,0,0
30,tablet,saginaw,169,0,0,100,1,0,0
30,tablet,tablet,169,0,0,100,1,0,0
30,tablet,vendor_deco_art,169,169,0,0,1,0,0
30,tablet,website,1015,0,71.51219512,33.30049261,2.333004926,0,0
29,desktop,(none),145303,56667,75.42726798,25.84392614,4.777657722,1692,2.351515956
29,desktop,(not set),338,0,0,100,1,0,0
29,desktop,buyer_ donna,169,0,0,100,1,0,0
29,desktop,buyer_donna_home_accents,169,0,25.49852217,0,7.00591716,0,0
29,desktop,buyer_home_accents_donna,169,169,227.413895,0,9.00591716,0,0
29,desktop,cpc,141920,64786,61.33901546,11.79960541,5.047681793,1522,1.852655573
29,desktop,email,56667,14716,75.26242873,19.99929412,5.01489403,1522,2.197293752
29,desktop,mobile,169,0,121.112426,0,2,0,0
29,desktop,online,2199,0,111.1861152,76.94406548,1.307867212,0,0
29,desktop,online-inlandvalley,169,0,0,100,1,0,0
29,desktop,online-knoxville,507,0,0,100,1,0,0
29,desktop,online-news,507,0,57.98463357,66.66666667,2.668639053,0,0
29,desktop,organic,333402,152577,63.48413984,15.2713541,5.570782419,3721,3.274383423
29,desktop,referral,21144,7274,61.74201221,26.39992433,4.440030269,507,0
29,desktop,website,2706,846,45.46933649,37.50923873,3.500739098,0,0
29,mobile,(none),424745,131771,67.36943863,31.50148913,3.811234976,677,3.766231772
29,mobile,banners,17085,3045,114.8211132,47.52121744,4.247410009,169,0
29,mobile,buyer,169,169,56.71787297,0,5.00591716,0,0
29,mobile,buyer_donna_home_accents,169,0,0,100,1,0,0
29,mobile,buyer_home_accents_donna,338,0,0,0,1,0,0
29,mobile,buyer_needle_art,169,0,0,100,1,0,0
29,mobile,cpc,740894,108428,71.03975803,59.84013908,2.243378945,1015,13.54773955
29,mobile,craft_tip,169,0,0,100,1,0,5.01556213
29,mobile,email,114010,23343,74.9188534,34.12419963,3.796728357,0,4.771168074
29,mobile,header,169,169,0,0,1,0,0
29,mobile,homeaccentsw,169,0,0,0,1,0,0
29,mobile,like2buy,507,169,25.2176007,0,10.00986193,0,0
29,mobile,"media connect partners, llc",169,0,0,100,1,0,0
29,mobile,mobile,338,0,0,100,1,0,0
29,mobile,online,9642,0,287.7618343,89.47313835,1.070109936,0,0
29,mobile,online-app,3383,169,57.93897638,85.0133018,1.150162578,0,0
29,mobile,online-fixed,169,0,0,100,1,0,0
29,mobile,online-iphone,169,0,0,100,1,0,0
29,mobile,online-knoxville,507,0,0,100,1,0,0
29,mobile,online-lifestyle,338,169,90.55217263,0,11.00887574,0,0
29,mobile,online-localnews,169,169,23.62897265,0,9.00591716,0,0
29,mobile,online-news,677,0,16.68244576,49.92614476,1.748892171,0,0
29,mobile,online-site,2199,338,45.93497914,53.84265575,2.307867212,0,0
29,mobile,online-treasurecoast,169,0,0,100,1,0,0
29,mobile,organic,515074,132447,70.26753938,37.14281831,3.552048832,2876,4.161389078
29,mobile,project_sheet,1015,0,93.08284024,66.69950739,1.166502463,0,0
29,mobile,re-direct,169,0,0,100,1,0,0
29,mobile,referral,29094,4398,51.45342306,48.25737265,3.558190692,169,0
29,mobile,social,1184,338,14.85810811,57.17905405,2,0,0
29,mobile,store_finder,169,0,6.745937962,0,5.00591716,0,0
29,mobile,vendor_deco_art,507,507,54.15884821,0,11.34319527,0,0
29,mobile,wayne,169,0,0,100,1,0,0
29,mobile,website,8458,2876,82.09556303,17.99479782,4.75987231,0,2.031849112
29,tablet,(none),45502,20975,75.95515921,18.21678168,6.044657378,169,4.446377328
29,tablet,buyer_fabric,169,0,21.97637795,0,4.00591716,0,0
29,tablet,buyer_home_accents_donna,169,0,0,0,1,0,0
29,tablet,cpc,52776,23005,68.46155961,20.51311202,4.44230332,338,4.277948271
29,tablet,email,34000,6428,80.44360147,34.82647059,3.980088235,0,0
29,tablet,ipad,338,0,0,100,1,0,0
29,tablet,online,1353,169,70.13673319,62.52771619,2,0,5.478982249
29,tablet,online-app,169,0,0,100,1,0,0
29,tablet,online-lifestyle,169,0,0,0,1,0,0
29,tablet,organic,75104,32139,67.71372594,20.27055816,5.087864827,677,2.851522459
29,tablet,project_sheet,338,0,39.74679803,50,7.00591716,0,0
29,tablet,referral,3721,338,97.97889108,54.55522709,1.954850847,0,3.594272189
29,tablet,social,338,169,35.0295858,0,1.5,0,0
29,tablet,website,677,169,22.3320197,24.96307238,2.499261448,0,0
29,tablet,weekly_ email,169,169,62.0591716,0,2,0,0
28,desktop,(none),143104,53114,70.47667431,27.77770013,4.420812835,1184,1.949638146
28,desktop,(not set),507,0,0,100,1,0,0
28,desktop,buyer,338,169,29.02366864,0,1.5,0,0
28,desktop,buyer_home_accents_donna,677,169,29.69428008,24.96307238,1.748892171,0,0
28,desktop,cpc,142597,64448,57.20244878,11.38803762,5.144708514,1184,4.718976847
28,desktop,email,67154,15562,63.20805084,23.93007118,5.221669595,1522,1.694644057
28,desktop,new_website,169,0,0,100,1,0,0
28,desktop,online,3552,0,30.99172577,76.18243243,1.238175676,0,0
28,desktop,online-lifestyles,169,0,0,100,1,0,0
28,desktop,online-news,169,0,0,100,1,0,0
28,desktop,online-newsatf,169,0,0,100,1,0,0
28,desktop,online-tablet,169,0,0,100,1,0,0
28,desktop,organic,307860,139044,66.15265726,13.95601897,5.70110115,3214,2.028922142
28,desktop,referral,20468,5413,58.23078672,27.27183897,5.057748681,338,5.177710059
28,desktop,social,677,169,48.7491894,74.88921713,8.744460857,0,0
28,desktop,website,2368,1015,45.60771757,28.58952703,3.571790541,0,0
28,mobile,(none),393959,112656,63.21598266,31.47281824,3.855736257,507,3.12932068
28,mobile,app,169,0,0,100,1,0,0
28,mobile,banners,16070,2876,97.31955392,51.58058494,2.389421282,0,5.916381657
28,mobile,bay,169,0,0,100,1,0,0
28,mobile,buyer,169,0,22.02071006,0,3,0,0
28,mobile,buyer_cards_and_party,338,169,36.72968981,0,3.00295858,0,0
28,mobile,buyer_home_accents_donna,1353,169,22.79432624,0,1.625277162,0,0
28,mobile,buyer_jewelry_ps,169,0,0,100,1,0,0
28,mobile,cpc,621810,88637,72.13555033,61.47987327,2.355549123,1015,11.35492141
28,mobile,craft_tip,338,0,0,100,1,0,0
28,mobile,crafts_projectsheet,169,0,0,100,1,0,0
28,mobile,email,144457,23343,72.83800626,38.05630741,3.832566092,338,3.52216408
